FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02406	HG02406	0.06743219	-0.1404365	-0.4584529	-0.08521638	0.009606511	0.01142044	-0.008384683	-0.01249105	0.003669075	-0.0002724665
HG02407	HG02407	0.05515915	-0.157435	-0.4529198	-0.0934536	0.004031047	0.01061764	-0.001430194	-0.01065858	0.01344569	-0.01754055
HG02408	HG02408	0.06228327	-0.1454736	-0.4423887	-0.0876094	0.01079197	0.005338015	-0.006133309	-0.001102105	-0.009336985	-0.01842408
HG02409	HG02409	0.06530102	-0.1353615	-0.4540366	-0.08289779	0.002577503	0.01104179	0.00529167	-0.00155232	0.007531238	-0.001748694
HG02410	HG02410	0.06706642	-0.1413012	-0.4448103	-0.08744034	0.01052026	0.01238588	0.002000504	0.002449911	-0.000609889	-0.01298631
HG03009	HG03009	0.001847057	0.06775927	-0.1862214	0.2081174	-0.07503646	-0.04237138	0.00518821	0.01686763	-0.00350198	-0.002052583
HG03022	HG03022	-0.004701046	0.1019461	-0.148549	0.2254038	-0.08601241	-0.03209854	0.001119004	0.006752951	-0.002688175	-0.0007544058
HG03057	HG03057	-0.5595898	-0.1755704	0.04655641	-0.03020827	-0.08386002	0.02450573	-0.008413922	-0.02383717	-0.01730711	0.007328041
HG03060	HG03060	-0.5633232	-0.177268	0.04163883	-0.0194377	-0.09095117	0.01293768	-0.009062033	-0.009916815	-0.004863233	0.01298519
HG03074	HG03074	-0.5776351	-0.1797487	0.0512788	-0.01725148	-0.08214898	0.01228957	-0.01220188	-0.02037944	-0.01302942	-0.003361995
HG03077	HG03077	-0.5712475	-0.1852523	0.05238916	-0.01579989	-0.09808625	0.01597683	0.002150399	-0.0119438	-0.005692509	-0.01012951
HG03078	HG03078	-0.5740681	-0.1809885	0.04364017	-0.02549835	-0.07963119	0.01230798	-0.01097023	-0.01377586	-0.00110256	0.01468847
HG03084	HG03084	-0.5740898	-0.1749241	0.04261995	-0.0207952	-0.08593929	0.009630414	-0.01616304	-0.01861477	-0.01603255	0.003631052
HG03085	HG03085	-0.561972	-0.1807468	0.0496543	-0.01813565	-0.08945459	0.02117021	-0.002986581	-0.01567441	-0.009883996	0.006968219
HG03086	HG03086	-0.5521319	-0.1892336	0.03827683	-0.0294296	-0.09475542	0.02452719	-0.007545843	-0.01932266	0.0005234977	0.004338626
HG03378	HG03378	-0.5794703	-0.1899825	0.03780397	-0.0223783	-0.08087441	0.01568638	-0.001871324	-0.02071311	-0.006601365	0.008308894
HG03397	HG03397	-0.5645121	-0.1844224	0.03956355	-0.01781316	-0.08957418	0.02891045	-0.001965865	-0.01881107	0.00029168	0.007957343
HG03432	HG03432	-0.5628088	-0.1814577	0.04717311	-0.01688875	-0.08299255	0.01541316	-0.007034792	-0.02232648	-0.003111576	-0.002956921
HG03433	HG03433	-0.5688336	-0.1901392	0.04718731	-0.01130988	-0.08754364	0.01602733	0.003662496	-0.0256703	0.006072011	-0.002109339
HG03436	HG03436	-0.5668351	-0.1842772	0.0459507	-0.02532288	-0.08334491	0.01172105	0.008342443	-0.0202876	-0.0005389322	0.001786103
HG03437	HG03437	-0.5629086	-0.1783973	0.03912217	-0.01976044	-0.09158292	0.02329248	-0.005727107	-0.024721	-0.009639425	8.343469e-05
HG03442	HG03442	-0.5691053	-0.1942663	0.04293514	-0.02918002	-0.08475411	0.01835965	-0.009595549	-0.01384769	-0.01141192	0.004486758
HG03445	HG03445	-0.5608436	-0.1797596	0.04679566	-0.02244179	-0.08347942	0.0170281	-0.01632107	-0.02194777	-0.001936541	0.01322757
HG03446	HG03446	-0.571732	-0.1855458	0.03846955	-0.007343895	-0.09652696	0.01511473	-0.01163958	-0.02006861	-0.005367756	0.005040532
HG03457	HG03457	-0.5673287	-0.1836264	0.05087931	-0.01960566	-0.08755986	0.01519994	-0.004899859	-0.02339479	0.003337443	0.005629322
HG03460	HG03460	-0.574114	-0.1758235	0.04316416	-0.03674849	-0.08876735	0.02655564	-0.005346589	-0.02596153	-0.01055286	0.008994267
HG03461	HG03461	-0.5726332	-0.187319	0.03053452	-0.02392792	-0.09159328	0.01146178	0.01028615	-0.02206312	-0.006460459	0.0002474924
HG03472	HG03472	-0.553852	-0.1869844	0.03849021	-0.02466089	-0.09500861	0.0176692	-0.007158107	-0.01777456	-0.002820261	0.007545774
HG03547	HG03547	-0.5679052	-0.1809389	0.04362004	-0.0285495	-0.08507765	0.01895808	-0.007039406	-0.01322269	-0.003047248	0.00712901
HG03548	HG03548	-0.561121	-0.1904497	0.05398695	-0.02372652	-0.09221365	0.01874893	9.318565e-05	-0.02017779	-0.01559174	-0.005185105
HG03556	HG03556	-0.5473692	-0.1878	0.04043523	-0.02950212	-0.08832944	0.01531659	-0.008708397	-0.01771003	-0.00789362	-0.01024724
HG03557	HG03557	-0.5687044	-0.1888397	0.03511595	-0.02188567	-0.08331187	0.0227813	-0.008348478	-0.01896025	-0.00447267	0.01044686
HG03558	HG03558	-0.5680877	-0.186238	0.05087875	-0.02259222	-0.08211792	0.01904414	-0.007299328	-0.01940019	-0.0001516743	0.007672978
HG03565	HG03565	-0.5565181	-0.1789895	0.04214393	-0.01081726	-0.09257092	0.02037135	-0.009115367	-0.0137512	-0.003345161	0.00823828
HG03567	HG03567	-0.5738412	-0.1817008	0.05065595	-0.0129604	-0.08596482	0.01410666	-0.01093058	-0.01786721	-0.00190245	-0.003849401
HG03812	HG03812	0.004497618	0.06550029	-0.2035356	0.1997315	-0.06444622	-0.05709924	0.005299974	0.01790489	0.007271698	0.01290863
HG03871	HG03871	-0.0009947526	0.09823282	-0.1732281	0.2405096	-0.08046853	-0.05012381	0.007242283	0.01986737	-0.004928446	-0.006573746
HG03902	HG03902	-0.002691747	0.06726675	-0.1875402	0.200214	-0.06516492	-0.04156555	0.009290701	0.01179512	-0.00821327	-0.007464202
HG03916	HG03916	0.006464651	0.06027554	-0.1994219	0.1965528	-0.07188136	-0.04797567	0.006880977	-0.0009151234	-0.000715976	-0.005478263
HG04206	HG04206	-0.02027824	0.08624056	-0.1610478	0.2333488	-0.08286525	-0.05168112	0.01306648	0.03228152	-0.002602312	0.009716798
HG04239	HG04239	-0.00333616	0.08235989	-0.1769143	0.2454691	-0.08910726	-0.05154971	0.0128246	0.02541962	0.000292174	0.01269058
IBS001	HG01500	-0.002704825	0.2417067	-0.003545939	0.02469712	0.03048862	0.05317682	-0.0372612	-0.08035163	-0.000472728	0.008122174
IBS001	HG01501	-0.002946854	0.2444189	0.001173183	0.02756911	0.05021404	0.05426123	-0.0273031	-0.07491001	0.002249632	-0.002178903
IBS002	HG01503	0.0074615	0.2606356	0.001862911	0.03376339	0.04878803	0.05070859	-0.02326041	-0.08768884	0.004149767	-0.009662443
IBS002	HG01504	0.01216291	0.252999	-0.004925927	0.009045469	0.05745568	0.05472074	-0.03230696	-0.08586888	0.007927485	-0.008722552
IBS003	HG01506	0.008218759	0.2644676	0.003548929	0.02906583	0.05261083	0.06149392	-0.02870746	-0.08530646	-0.007519183	-0.006360107
IBS003	HG01507	0.006270627	0.2644593	0.001784746	0.0280989	0.04161157	0.06354831	-0.02608473	-0.08088174	0.004038646	-0.000913346
IBS004	HG01509	-0.003660814	0.2597931	0.001943992	0.02581641	0.0432929	0.05008877	-0.0273363	-0.08948913	0.01816202	-0.01475829
IBS004	HG01510	-0.0005438594	0.250028	0.002123596	0.0360104	0.0460091	0.05219974	-0.02691754	-0.0769627	0.002476406	-0.007386303
IBS005	HG01512	0.00498327	0.2622594	0.005515823	0.02737635	0.06088933	0.0599229	-0.03418835	-0.08226265	0.009597526	0.001167927
IBS005	HG01513	0.01666318	0.256339	0.006777542	0.01350323	0.06016	0.05214169	-0.03090949	-0.07571667	0.01781615	-0.02088483
IBS006	HG01515	0.007640431	0.2744846	-0.007082747	0.01317808	0.05049627	0.0493624	-0.03380533	-0.09166479	0.003005058	-0.005757519
IBS006	HG01516	0.01666053	0.2743237	0.004693455	0.003969648	0.06184927	0.05613537	-0.03593972	-0.08986053	0.002849282	-0.007957856
IBS007	HG01518	0.009182292	0.2705239	0.008770987	0.006800659	0.05049122	0.05526368	-0.04637338	-0.09243681	-0.0005466937	-0.001036509
IBS007	HG01519	0.0220545	0.2757889	0.00713316	0.0224491	0.06155077	0.05051459	-0.0303835	-0.08648046	0.01541704	-0.01104828
IBS008	HG01521	0.02469847	0.2621538	0.0004289082	0.02177068	0.0547405	0.06038044	-0.03835451	-0.08655516	0.02464141	-0.01236974
IBS008	HG01522	0.01853514	0.2711116	-0.01192358	0.01337619	0.0469037	0.0557392	-0.02612123	-0.09536812	0.01594984	0.001638189
IBS009	HG01524	0.01513221	0.2529005	-0.008317136	0.01838135	0.05544523	0.03736663	-0.02790765	-0.08429788	0.003042209	-0.01758683
IBS009	HG01525	0.00417067	0.2572626	-0.008580259	0.02114362	0.05107219	0.06417546	-0.0345742	-0.08709878	0.006441752	-0.002263109
IBS010	HG01527	0.001130807	0.2464111	-0.001721082	0.0291761	0.04440884	0.05724656	-0.04825124	-0.0823362	0.0032671	-0.001464503
IBS010	HG01528	0.0006542977	0.2558053	-0.001639045	0.0239708	0.054009	0.05472725	-0.03993176	-0.07641516	0.0249417	-0.005616803
IBS011	HG01530	-0.005637836	0.2548079	-0.003059872	0.01198374	0.04779597	0.06206592	-0.03477896	-0.09313088	-0.002764451	-0.0006214826
IBS011	HG01531	0.002334336	0.2487417	-0.004133632	0.01966856	0.04182863	0.06384172	-0.03700277	-0.08454586	0.008265307	-0.00925174
IBS013	HG01536	-0.001507772	0.252972	0.006203194	0.01778859	0.04789396	0.06537958	-0.0407227	-0.09626545	-0.002403951	-0.002739347
IBS013	HG01537	0.007494665	0.2573479	0.0003816729	0.02750971	0.0517984	0.05818698	-0.03011652	-0.08907095	-0.007666084	-0.01188134
IBS014	HG01631	0.003984689	0.2634792	0.001335928	0.02896762	0.04449809	0.06082773	-0.03227861	-0.08547352	-0.004648319	-0.006543196
IBS014	HG01632	0.002802062	0.2683359	0.004185495	0.01541395	0.0542411	0.07169925	-0.03486403	-0.08124602	0.003207392	0.01066795
IBS015	HG01628	-0.03346922	0.2440467	0.01252263	0.03051631	0.04072321	0.05987312	-0.02064475	-0.06713325	0.008895901	-0.01762519
IBS015	HG01630	-0.01947721	0.2501265	-0.0003484681	0.02942318	0.03373871	0.05747687	-0.04148531	-0.07924442	0.01443838	-0.00962567
IBS016	HG01625	0.008287723	0.2602153	-0.004846806	0.01585084	0.06016293	0.06119784	-0.03390868	-0.08770602	-0.0004113475	-0.004410207
IBS016	HG01626	0.0009619445	0.2547202	-0.008242992	0.02968264	0.05264087	0.0626604	-0.0320041	-0.07649016	-0.007262203	-0.0001895537
IBS017	HG01623	-0.005723902	0.2488789	0.006738705	0.01410546	0.04939184	0.06473605	-0.02878319	-0.0653724	-0.004848863	0.00181623
IBS017	HG01624	0.00423238	0.2521212	-0.006774322	0.009312175	0.04389524	0.06629727	-0.02540624	-0.06912469	-0.007174819	-0.00244069
IBS018	HG01619	0.008518215	0.2583868	-0.00678727	0.03116561	0.03917031	0.04406579	-0.02553817	-0.08222307	-0.003612805	0.001080581
IBS018	HG01620	0.003570001	0.2549984	-0.003071731	0.01515805	0.06102532	0.05426885	-0.04453464	-0.07924379	0.006406729	-0.01924664
IBS019	HG01617	0.008414886	0.2533993	-0.00681545	0.01851869	0.03497432	0.05280947	-0.03943565	-0.07963237	0.001424468	-0.01343779
IBS019	HG01618	0.01449257	0.2483638	-0.0007820596	0.01817687	0.06025988	0.05468922	-0.03160247	-0.08812147	0.007198355	0.002573672
IBS020	HG01613	0.005793525	0.2610587	-0.003941938	0.02931408	0.05053318	0.04932428	-0.0148293	-0.07784043	0.006507073	-0.00263498
IBS020	HG01615	0.003333464	0.2521275	-0.005793012	0.03607845	0.05156899	0.04890322	-0.03288741	-0.08470683	0.01755455	-0.006081776
IBS021	HG01610	0.006701273	0.2662535	-0.001622157	0.01942642	0.04231741	0.06475231	-0.0298463	-0.08816421	0.01153343	0.01547139
IBS021	HG01612	0.0008910917	0.2578127	-0.007572091	0.0248775	0.04881023	0.06894697	-0.03654027	-0.08286422	0.01218161	-0.009632236
IBS022	HG01607	0.003506258	0.2644029	-0.0009804002	0.02283976	0.03606913	0.05437935	-0.03779353	-0.07377214	0.003009362	-0.00520051
IBS022	HG01608	0.002288125	0.2533998	-0.001651261	0.02145369	0.05330787	0.05843433	-0.02727037	-0.09698689	0.006209306	-0.009464185
IBS023	HG01605	0.0169039	0.2687401	-0.001614657	0.01990061	0.04365354	0.05704252	-0.03146127	-0.0828909	0.009087793	-0.00379303
IBS023	HG01606	0.01913037	0.2620627	-0.008502276	0.03400422	0.04446977	0.05162859	-0.02673351	-0.09381902	0.003526709	0.003702778
IBS024	HG01602	0.002407694	0.2480655	-0.004558209	0.02082192	0.0462731	0.06303088	-0.02614072	-0.07915369	-0.00800749	-0.007663812
IBS024	HG01603	-0.004927949	0.2509312	0.00515379	0.02774393	0.04120611	0.06219948	-0.03238248	-0.08128464	0.01069304	0.007841487
IBS025	HG01668	-0.00722459	0.2446663	-0.01067721	0.03301719	0.05365582	0.05562433	-0.03010025	-0.07981203	0.005492586	0.003907666
IBS025	HG01669	-0.01756377	0.246498	0.003302172	0.03124563	0.04885504	0.05285853	-0.02423749	-0.08904884	0.01323583	-0.01218736
IBS026	HG01670	0.01135827	0.2592351	-0.001623988	0.03265878	0.04760706	0.05755816	-0.04136938	-0.08008103	0.01583256	0.01118356
IBS026	HG01672	0.01269117	0.2572731	0.003820569	0.03035872	0.04899941	0.04702515	-0.0242358	-0.07368179	-0.004041887	0.001203141
IBS027	HG01673	0.007004852	0.260457	0.002195003	0.02482347	0.04985979	0.06563969	-0.02067012	-0.08793064	0.01001364	-0.01416565
IBS027	HG01675	0.004449406	0.2626499	-0.005653241	0.02580978	0.06406637	0.05877165	-0.03916549	-0.08951077	0.001036481	-0.01000884
IBS028	HG01676	0.009311116	0.2699088	0.004817426	0.01477049	0.05533432	0.0539993	-0.02943656	-0.09101183	0.005594668	-0.0004268438
IBS028	HG01678	0.005923854	0.2582435	-0.01412518	0.01961208	0.04883251	0.0565117	-0.03938899	-0.08009951	0.00434649	-0.002712172
IBS029	HG01679	0.003212797	0.2673153	0.009319095	0.02399824	0.0514798	0.05318488	-0.03758922	-0.07900921	-0.0002912261	0.006627755
IBS029	HG01680	0.007397796	0.2599481	0.009957397	0.0236187	0.0438314	0.05486067	-0.03393902	-0.08886114	0.0001498227	-0.003130009
IBS030	HG01682	0.01048242	0.260452	0.002142451	0.03602394	0.05554378	0.05263621	-0.02771415	-0.08933038	-0.01155571	-0.007632729
IBS030	HG01684	0.01097116	0.2657018	-0.0005855207	0.02442144	0.04859423	0.05997592	-0.03993379	-0.08469043	0.006705586	-0.003699163
IBS031	HG01685	-0.001444922	0.2518807	-0.001676331	0.02808096	0.04600136	0.05478111	-0.03888506	-0.075684	0.01438831	0.01155592
IBS031	HG01686	-0.002298811	0.2625452	0.005180801	0.03035222	0.04502618	0.05754113	-0.03337973	-0.08818469	0.005818107	-0.008431018
IBS034	HG01694	-0.02271405	0.2450718	0.009915234	0.01212807	0.04156104	0.05042783	-0.02544264	-0.08426378	0.008790508	0.002118252
IBS034	HG01695	-0.01701182	0.2376361	0.000560006	0.01300074	0.04157455	0.05579212	-0.02732335	-0.06922468	0.008876124	0.004983995
IBS035	HG01697	0.002581068	0.2399589	0.003059561	0.03175514	0.05055375	0.05202857	-0.02681427	-0.07397521	0.01195366	0.0002582889
IBS035	HG01699	-0.003074126	0.2516361	0.001388177	0.02055461	0.03556893	0.05232799	-0.02838277	-0.0795509	0.01062443	6.230095e-05
IBS036	HG01700	0.02203156	0.2675718	0.005068885	0.02212242	0.06731648	0.04846849	-0.02286628	-0.0846373	0.02142315	-0.00414769
IBS036	HG01702	0.01578203	0.2703512	0.003241738	0.01097663	0.05263114	0.06261396	-0.03083902	-0.08028911	0.002020517	-0.001441264
IBS037	HG01704	-2.391515e-05	0.2574803	-0.01218974	0.01818257	0.0392837	0.05871791	-0.03830159	-0.08943092	0.004985549	0.003525697
IBS037	HG01705	8.024431e-05	0.2506971	0.001961924	0.01873858	0.05307264	0.05762829	-0.02522187	-0.07318838	0.01365379	-0.01124579
IBS038	HG01707	0.003613286	0.2599213	-0.00316877	0.01131387	0.04627036	0.04369805	-0.0369647	-0.08515998	0.00609815	0.004905278
IBS038	HG01708	0.008173927	0.2578969	-0.006285573	0.03177398	0.04656522	0.05494691	-0.03329244	-0.08020074	0.003719852	-0.006378263
IBS039	HG01709	0.002338953	0.2642207	0.006592828	0.02089058	0.05423403	0.06040126	-0.03645347	-0.07415075	0.01641248	-0.001673529
IBS039	HG01710	-0.008692651	0.2649849	-0.004421963	0.03953206	0.02966391	0.05991862	-0.03105399	-0.08951459	0.01475606	-0.006236354
IBS041	HG01746	0.01244973	0.2658935	-0.006949859	0.02114578	0.0487889	0.05772716	-0.03587642	-0.08403328	0.01086603	-0.004051555
IBS041	HG01747	0.01803329	0.2560061	0.003354382	0.02512831	0.06514287	0.04834218	-0.03121054	-0.07576627	0.004120619	-0.004489887
IBS044	HG01756	0.007306825	0.2549467	-0.008379629	0.02562745	0.04703451	0.06135084	-0.03417738	-0.08845778	0.006640725	-0.008733931
IBS044	HG01757	0.001543959	0.2518415	-0.003388727	0.03628653	0.04733029	0.04909464	-0.03145809	-0.07495402	0.002052457	-0.0094779
IBS046	HG01761	-0.002071023	0.2718914	0.004479811	0.01696189	0.05895976	0.06528521	-0.03492337	-0.08128485	0.006325589	-0.002066019
IBS046	HG01762	0.0170357	0.2683033	-0.01254361	0.02963265	0.04926293	0.0571712	-0.03122622	-0.08826615	0.0001371815	-0.00331716
IBS047	HG01765	-0.003944716	0.2494241	0.005486	0.03320549	0.03657228	0.05755399	-0.01489863	-0.08195038	0.0001129757	0.002972237
IBS047	HG01766	-0.006251679	0.2574018	0.009256321	0.03820072	0.0373987	0.05482046	-0.02948457	-0.08672366	0.006169385	0.0002164402
IBS048	HG01767	-0.0004858824	0.2640375	0.007173931	0.02472321	0.05131374	0.0544711	-0.02587692	-0.09223748	-0.008548951	-0.002598193
IBS048	HG01768	0.0002670354	0.2493034	-0.0008271042	0.02724016	0.0361266	0.06258718	-0.03013536	-0.07947424	0.01505563	-0.005355193
IBS049	HG01770	0.005780887	0.2522617	0.01444049	0.01218479	0.06137729	0.05739829	-0.02733183	-0.08692262	0.005042237	-0.01141419
IBS049	HG01771	0.01423597	0.2689549	0.01366021	0.01701918	0.05013484	0.04906696	-0.03859604	-0.09347729	-0.001063083	0.01716446
IBS050	HG01773	0.007325529	0.2625073	-0.005003315	0.0245152	0.04701251	0.04884304	-0.03914026	-0.08160905	0.0004614442	-0.00818141
IBS050	HG01775	0.008167698	0.2683203	0.006016416	0.02655764	0.05025875	0.05636772	-0.02982597	-0.09456236	-0.0008142624	-0.005527471
IBS051	HG01776	0.01218222	0.2613627	-0.004800985	0.02911733	0.05265387	0.05877709	-0.01880671	-0.08062563	0.009790695	-0.01205105
IBS051	HG01777	0.01645432	0.2633518	-0.003444038	0.02205403	0.05699879	0.0523284	-0.04242571	-0.08443483	0.001814178	-0.006134011
IBS052	HG01779	0.01613831	0.2698706	-0.01217786	0.02208909	0.05566759	0.06196016	-0.0260996	-0.09979242	0.004153675	0.005000745
IBS052	HG01781	0.00662074	0.2650602	-0.006106077	0.03823145	0.042063	0.06370947	-0.03633154	-0.08749699	0.003787201	-0.008128937
IBS053	HG01783	-0.00899624	0.2471669	0.001484572	0.02309509	0.04508302	0.05860659	-0.01550999	-0.08798512	-0.0006230261	-0.004082921
IBS053	HG01784	0.007679842	0.2535008	-0.002553517	0.02478523	0.05756253	0.06205587	-0.03040885	-0.09171336	0.005561433	-0.009991717
IBS054	HG01785	0.004941016	0.2603346	-0.007025594	0.03027871	0.04853819	0.06259654	-0.02789278	-0.1025964	0.0007476909	0.0006721875
IBS054	HG01786	0.01779082	0.2691202	-0.008801176	0.01869738	0.04499377	0.0559794	-0.02526072	-0.07958225	0.009137475	-0.003580523
IBS055	HG02219	0.003517544	0.2660032	0.01421893	0.01891952	0.04957044	0.0690787	-0.03467508	-0.08710855	-0.001893845	-8.330675e-05
IBS056	HG02220	0.00671686	0.2572609	-0.004211622	0.02858751	0.04654657	0.06053494	-0.03136194	-0.08638991	0.002082119	0.003524778
IBS056	HG02221	0.004470411	0.271248	-0.005188489	0.02309961	0.05060941	0.05518605	-0.02269717	-0.08466719	-0.002350745	-0.009571865
IBS057	HG02223	0.008493811	0.2632803	0.00493115	0.03159727	0.04682016	0.04772569	-0.03307906	-0.08771577	0.002392084	-0.01850803
IBS057	HG02224	0.01216428	0.2635355	0.007816858	0.02644844	0.05556726	0.05443244	-0.03659731	-0.08644948	-0.00800753	-0.006543635
IBS059	HG02230	0.01162146	0.2614595	-0.000436325	0.04125321	0.05359939	0.05536856	-0.0137074	-0.0857659	-0.00159187	-0.008375503
IBS059	HG02231	0.01785508	0.2519643	0.001299555	0.02798383	0.05077032	0.06242742	-0.02449646	-0.0972444	-0.001573456	-0.0007000249
IBS060	HG02232	0.006890949	0.263062	0.008492248	0.02448525	0.05018647	0.04981206	-0.03331843	-0.07940521	0.002562437	0.007357207
IBS060	HG02233	-0.003760745	0.2486377	0.002387197	0.02496772	0.05025829	0.05380459	-0.03964029	-0.06679743	0.003267776	-0.003956056
IBS061	HG02235	0.01075495	0.2491308	-0.01169223	0.02369435	0.05634827	0.04587465	-0.02018196	-0.07427936	0.008680074	-0.01664654
IBS061	HG02236	0.01056733	0.265847	0.002224014	0.02860248	0.0462287	0.05173811	-0.03325898	-0.09425198	0.007180278	0.002374236
IBS062	HG02238	-0.003650095	0.2479352	-0.005325423	0.02355245	0.05445758	0.05208518	-0.03045883	-0.08098132	0.00792029	0.0001968217
IBS062	HG02239	-0.004979174	0.2463154	-0.0008504681	0.03736613	0.04497965	0.04378288	-0.02955677	-0.08284765	-0.00673127	0.008005445
IT001	HG03713	-0.002311879	0.1120633	-0.1443631	0.2096314	-0.06924821	-0.02890108	-0.01272203	-0.002065667	-0.008695559	-0.008017381
IT002	HG03722	-0.0005819651	0.07903992	-0.1861221	0.2486968	-0.09053702	-0.06295992	0.00104822	0.03378729	-0.01087292	-0.003903223
IT003	HG03727	-0.01234701	0.1085512	-0.1600929	0.2343304	-0.08389523	-0.05057935	-0.0009105811	0.01326692	-0.01168815	0.005741467
IT004	HG03772	-0.005663695	0.07738785	-0.1895515	0.260975	-0.1018528	-0.05705846	0.0001835617	0.03198668	0.0005975915	-0.01534241
IT004	HG03773	-0.01133697	0.08401956	-0.1720637	0.2641006	-0.1114773	-0.05952014	0.007859801	0.02727031	0.01191272	-0.0009630888
IT006	HG03874	-0.008087662	0.0880211	-0.1679788	0.2307759	-0.08909875	-0.0451622	0.008413003	0.02316915	0.01264697	-0.00624118
IT007	HG04018	-0.01075224	0.1010457	-0.1661298	0.2402593	-0.08469297	-0.05498855	0.00767843	0.02465406	0.01072979	-0.003566293
IT009	HG03714	0.0003432868	0.1081616	-0.1412955	0.2037785	-0.05276929	-0.03899817	0.005421097	0.009359574	-0.01166624	-0.001595509
IT009	HG03716	-0.004128435	0.1232424	-0.1334929	0.2230454	-0.05526682	-0.03278504	-0.01214667	0.003231626	-0.003899152	-0.005456622
IT010	HG03717	0.0001622488	0.07815063	-0.181014	0.244434	-0.08752081	-0.07128304	0.01125745	0.03266879	-0.007071243	-0.0020178
IT010	HG03718	-0.007514435	0.07586552	-0.1833456	0.2482365	-0.09297209	-0.06658045	0.0008354356	0.01324341	0.002188044	0.0003945419
